time,frame_id,fps,camera_us,vidConv_us,enc_us,rtpPay_us,udpStream_us,rtpDepay_us,dec_us,presentation_us,total_latency_us
2026-01-26 16:38:44.434684146,393,52.132207277656136,17091,3469,12993,293,4244,66,3627,13574,55357
2026-01-26 16:38:44.442950181,393,57.69008884273682,17091,3469,12993,293,4244,66,3521,7441,49118
2026-01-26 16:38:44.454934518,394,59.98080614203455,16820,57,23,3801,16931,65,3475,1931,43103
2026-01-26 16:38:44.465139578,395,59.98080614203455,18167,3853,11153,81,5061,227,3475,12984,55001
2026-01-26 16:38:44.477206189,395,55.38325210456358,18167,3853,11153,81,5061,227,3826,6173,48541
2026-01-26 16:38:44.489496166,396,60.33182503770739,15165,42,25,3330,18033,61,4188,755,41599
2026-01-26 16:38:44.502206089,397,60.33182503770739,17955,3899,10953,81,3731,62,4188,11941,52810
2026-01-26 16:38:44.510162644,397,68.7096330905593,17955,3899,10953,81,3731,62,3599,8415,48695
2026-01-26 16:38:44.520937638,398,60.43391551338611,15376,3466,12291,85,3536,38,4033,3001,41826
2026-01-26 16:38:44.533361443,399,60.43391551338611,16198,3509,12083,134,3792,65,4033,14190,54004
2026-01-26 16:38:44.544478078,399,61.3986615091791,16198,3509,12083,134,3792,65,3831,9361,48973
2026-01-26 16:38:44.554420379,400,48.75670404680643,15980,2233,103,119,3625,108,3512,20134,45814
2026-01-26 16:38:44.566553616,400,48.75670404680643,15980,2233,103,119,15471,50,3400,10757,48113
2026-01-26 16:38:44.577200479,400,83.89261744966443,15980,2233,103,119,15471,50,3400,10087,47443
2026-01-26 16:38:44.588250584,401,55.205918074417575,15915,309,76,90,3422,69,3376,2982,26239
2026-01-26 16:38:44.599735357,401,55.205918074417575,15915,309,76,90,20622,59,3376,14263,54710
2026-01-26 16:38:44.610970747,401,57.280329934700426,15915,309,76,90,20622,59,3562,7978,48611
2026-01-26 16:38:44.622523489,402,62.30917814194031,17232,33,26,3664,16345,48,3482,3004,43834
2026-01-26 16:38:44.635625615,403,62.30917814194031,17052,3813,13342,127,4886,77,3482,14167,56946
2026-01-26 16:38:44.643924098,403,48.4027105517909,17052,3813,13342,127,4886,77,4909,4719,48925
2026-01-26 16:38:44.654748758,404,48.4027105517909,14700,3234,369,107,4708,70,4909,15788,43885
2026-01-26 16:38:44.666775112,404,55.85032113934655,14700,3234,369,107,15609,64,3534,8963,46580
2026-01-26 16:38:44.679454699,404,91.50805270863836,14700,3234,369,107,15609,64,3534,9191,46808
2026-01-26 16:38:44.688929596,405,56.423856006319475,16384,3716,11836,194,5284,98,3640,2635,43787
2026-01-26 16:38:44.701404250,405,56.423856006319475,16384,3716,11836,194,5284,98,3640,13742,54894
2026-01-26 16:38:44.711196915,406,49.017205038968676,16940,747,169,126,5867,59,3490,4972,32370
2026-01-26 16:38:44.722903805,406,72.41653993772178,16940,747,169,126,19607,70,3485,1813,42957
2026-01-26 16:38:44.733215268,407,72.41653993772178,15649,97,75,99,4896,63,3485,12949,37313
2026-01-26 16:38:44.744654503,407,59.873069093521735,15649,97,75,99,4896,63,3516,7419,31814
2026-01-26 16:38:44.754709511,407,62.66449429753102,15649,97,75,99,21037,35,3526,2459,42977
2026-01-26 16:38:44.766276973,407,62.66449429753102,15649,97,75,99,21037,35,3526,13748,54266
2026-01-26 16:38:44.778090778,408,46.4123271140815,16071,2542,391,129,6218,141,3872,3276,32640
2026-01-26 16:38:44.788769930,408,106.04453870625663,16071,2542,391,129,15958,53,3534,5037,43715
2026-01-26 16:38:44.800562166,409,106.04453870625663,14818,1296,103,116,3490,49,3534,16241,39647
2026-01-26 16:38:44.811492845,409,51.440329218106996,14818,1296,103,116,3490,49,3433,7908,31213
2026-01-26 16:38:44.822228446,409,69.84703499336453,14818,1296,103,116,17881,52,3338,4714,42318
2026-01-26 16:38:44.833050834,410,69.84703499336453,14823,2078,104,414,3653,68,3338,15927,40405
2026-01-26 16:38:44.845626962,410,52.578999947421,14823,2078,104,414,14997,77,3539,8151,44183
2026-01-26 16:38:44.855807317,410,87.33624454148472,14823,2078,104,414,14997,77,3599,7691,43783
2026-01-26 16:38:44.866513830,410,87.33624454148472,14823,2078,104,414,36001,93,3599,18766,75878
2026-01-26 16:38:44.877720291,411,46.223537025053155,15305,1752,80,1920,14218,50,4118,8332,45775
2026-01-26 16:38:44.888772221,411,80.28904054596548,15305,1752,80,1920,14218,50,3740,6987,44052
2026-01-26 16:38:44.900234208,412,80.28904054596548,14921,2053,107,117,3405,50,3740,18288,42681
2026-01-26 16:38:44.912208945,412,46.00027600165601,14921,2053,107,117,15146,47,3766,7543,43700
2026-01-26 16:38:44.922626811,412,88.55827134254339,14921,2053,107,117,15146,47,3467,7285,43143
2026-01-26 16:38:44.933769174,413,50.84918132818061,16812,3730,12059,75,3953,49,3722,18483,58883
2026-01-26 16:38:44.945078582,413,50.84918132818061,16812,3730,12059,75,3953,49,3722,9921,50321
2026-01-26 16:38:44.956301588,414,60.103377809832914,16343,3694,13020,88,3618,44,3505,4430,44742
2026-01-26 16:38:44.967963901,415,63.21911746112024,17184,3719,11316,89,3703,56,3549,15556,55172
2026-01-26 16:38:44.978762096,415,63.21911746112024,17184,3719,11316,89,3703,56,3549,10823,50439
2026-01-26 16:38:44.989620740,416,53.07573907966668,16957,400,84,110,3509,50,3998,3188,28296
2026-01-26 16:38:45.000611644,416,72.59528130671507,16957,400,84,110,17666,54,3605,791,39667
2026-01-26 16:38:45.011485297,416,72.59528130671507,16957,400,84,110,17666,54,3605,11566,50442
2026-01-26 16:38:45.022065567,417,56.902241948332765,15344,3330,12373,112,3803,83,4532,5212,44789
2026-01-26 16:38:45.034676704,418,56.902241948332765,17743,3694,12992,89,3810,53,3422,16594,58397
2026-01-26 16:38:45.045862717,418,56.03182607721185,17743,3694,12992,89,3810,53,3422,9918,51721
2026-01-26 16:38:45.055822202,419,59.37184587068812,14923,276,95,97,4841,50,3443,4060,27785
2026-01-26 16:38:45.067934543,419,68.64831468387452,14923,276,95,97,19083,60,3837,667,39038
2026-01-26 16:38:45.078465691,419,68.64831468387452,14923,276,95,97,19083,60,3837,11758,50129
2026-01-26 16:38:45.091499015,420,49.778485738463836,16604,217,117,123,4750,65,3364,2912,28152
2026-01-26 16:38:45.102035187,420,69.59426543252836,16604,217,117,123,18780,45,3567,14113,53566
2026-01-26 16:38:45.112389179,420,69.59426543252836,16604,217,117,123,18780,45,3567,10754,50207
2026-01-26 16:38:45.123109676,421,53.88511693070374,15961,3457,12089,137,6540,66,3517,3385,45152
2026-01-26 16:38:45.134390795,422,53.88511693070374,14358,3001,136,119,5293,69,3517,14498,40991
2026-01-26 16:38:45.154076416,422,49.164208456243855,14358,3001,136,119,5293,69,4910,5329,33215
2026-01-26 16:38:45.156430236,423,72.23345853799479,16168,71,130,42,7236,76,3579,2597,29899
2026-01-26 16:38:45.168041572,423,72.23345853799479,16168,71,130,42,22825,38,3579,13648,56501
2026-01-26 16:38:45.178172710,423,61.282019855374436,16168,71,130,42,22825,38,4365,8461,52100
2026-01-26 16:38:45.190399933,424,67.01963675356879,17132,149,132,121,4743,55,3400,4897,30629
2026-01-26 16:38:45.200531935,424,72.75372862859221,17132,149,132,121,18353,39,3373,2149,41448
2026-01-26 16:38:45.212644691,424,72.75372862859221,17132,149,132,121,18353,39,3373,13514,52813
2026-01-26 16:38:45.223978996,425,46.68752042579018,16018,574,122,118,4715,50,3628,3098,28323
2026-01-26 16:38:45.234388541,426,46.68752042579018,16463,1897,130,115,4695,73,3628,14155,41156
2026-01-26 16:38:45.245880866,426,56.57388549445576,16463,1897,130,115,4695,73,3548,7575,34496
2026-01-26 16:38:45.257754864,426,76.64009809932557,16463,1897,130,115,17840,50,3494,5779,45768
2026-01-26 16:38:45.268016149,427,76.64009809932557,16677,43,462,112,5983,162,3494,16925,43858
2026-01-26 16:38:45.279096143,427,49.39735230191662,16677,43,462,112,20239,162,4651,7788,50134
2026-01-26 16:38:45.290889628,427,72.39032865209208,16677,43,462,112,20239,144,4241,5171,47089
2026-01-26 16:38:45.301315589,428,58.67167331612298,17019,68,89,84,4620,50,3498,16220,41648
2026-01-26 16:38:45.311810736,428,58.67167331612298,17019,68,89,84,18170,57,3498,10213,49198
2026-01-26 16:38:45.323528955,428,74.2555877329769,17019,68,89,84,18170,57,3519,7998,47004
2026-01-26 16:38:45.354345356,429,74.2555877329769,15956,2220,101,81,4850,57,3519,19183,45967
2026-01-26 16:38:45.356488802,429,44.698730556052205,15956,2220,101,81,16150,66,3642,7970,46186
2026-01-26 16:38:45.356679399,429,90.18759018759019,15956,2220,101,81,16150,66,3467,8012,46053
2026-01-26 16:38:45.369427692,430,48.46839860411012,16087,1223,114,99,3887,50,3575,19583,44618
2026-01-26 16:38:45.379248038,430,48.46839860411012,16087,1223,114,99,17448,62,3575,9564,48172
2026-01-26 16:38:45.390931855,430,74.39922624804701,16087,1223,114,99,17448,62,3535,7231,45799
2026-01-26 16:38:45.401409018,431,63.90184676337146,15109,3292,11548,88,4462,52,3599,2738,40888
2026-01-26 16:38:45.413134948,432,63.90184676337146,17615,3702,13349,110,3671,52,3599,13915,56013
2026-01-26 16:38:45.424529287,432,49.70425965505244,17615,3702,13349,110,3792,148,4473,4972,48161
2026-01-26 16:38:45.435404988,433,64.49948400412796,17850,3723,11068,272,4036,45,4101,592,41687
2026-01-26 16:38:45.446265840,434,64.49948400412796,15142,491,2822,12669,3776,62,4101,11699,50762
2026-01-26 16:38:45.457822838,434,64.54111268878276,15142,491,2822,12669,3776,62,3753,7307,46022
2026-01-26 16:38:45.468247680,435,60.742270546073016,16368,52,3292,13280,3749,44,3371,2086,42242
2026-01-26 16:38:45.479818534,436,60.742270546073016,17179,3745,9787,86,3774,41,3371,13165,51148
2026-01-26 16:38:45.490766749,436,67.81040211568454,17179,3745,9787,86,3774,41,3677,9624,47913
2026-01-26 16:38:45.502368709,437,52.19206680584551,16579,26,528,201,3334,50,3450,1611,25779
2026-01-26 16:38:45.512456998,437,52.19206680584551,16579,26,528,201,19811,72,3450,12757,53424
2026-01-26 16:38:45.524296883,437,60.73858114674441,16579,26,528,201,19811,72,3459,7498,48174
2026-01-26 16:38:45.535839449,438,60.73858114674441,15816,2497,94,92,3613,41,3459,18595,44207
2026-01-26 16:38:45.546806416,438,48.593226104281065,15816,2497,94,92,15216,41,3739,9184,46679
2026-01-26 16:38:45.557484224,438,85.8885167053165,15816,2497,94,92,15216,41,3950,8764,46470
2026-01-26 16:38:45.569502834,439,58.83737349964698,15699,3778,12165,110,3537,38,3650,2777,41754
2026-01-26 16:38:45.581910990,440,58.83737349964698,17061,41,122,46,3879,48,3650,13922,38769
2026-01-26 16:38:45.590333125,440,53.89382915656157,17061,41,122,46,3879,48,3921,6498,31616
2026-01-26 16:38:45.601981869,441,56.74080798910577,16669,705,109,104,4347,59,3610,86,25689
2026-01-26 16:38:45.613663191,441,56.74080798910577,16669,705,109,104,18692,45,3610,11346,51280
2026-01-26 16:38:45.623552530,441,70.06726457399103,16669,705,109,104,18692,45,3643,7944,47911
2026-01-26 16:38:45.635683751,442,49.90268975497779,14951,1793,125,109,4736,48,3528,19131,44421
2026-01-26 16:38:45.648175365,442,49.90268975497779,14951,1793,125,109,17178,50,3528,10256,47990
2026-01-26 16:38:45.658457419,442,78.00920508620017,14951,1793,125,109,17178,50,3902,8578,46686
2026-01-26 16:38:45.669683785,443,57.85363031530228,15996,3546,12424,132,4817,46,3513,2459,42933
2026-01-26 16:38:45.680129171,443,57.85363031530228,15996,3546,12424,132,4817,46,3513,13553,54027
2026-01-26 16:38:45.694226842,444,52.968907251443405,15580,1521,102,87,4926,53,3524,6368,32161
2026-01-26 16:38:45.702596719,444,73.09941520467837,15580,1521,102,87,18727,39,3387,3291,42734
2026-01-26 16:38:45.714092820,445,73.09941520467837,16946,3766,13118,155,4877,81,3387,14496,56826
2026-01-26 16:38:45.724943208,445,52.78437582475587,16946,3766,13118,155,4877,81,3840,6549,49332
2026-01-26 16:38:45.735844286,446,56.589893045102144,17082,245,128,106,4700,61,3552,21,25895
2026-01-26 16:38:45.746990682,446,56.589893045102144,17082,245,128,106,19837,47,3552,11264,52261
2026-01-26 16:38:45.758317082,446,66.00660066006601,17082,245,128,106,19837,47,3655,7128,48228
2026-01-26 16:38:45.770287627,448,53.99859603650305,17047,21,15,14,4989,146,4734,208,27174
2026-01-26 16:38:45.780725301,448,53.99859603650305,17047,21,15,14,21169,52,4734,11031,54083
2026-01-26 16:38:45.791726157,448,67.89788158609451,17047,21,15,14,21169,52,3546,7245,49109
2026-01-26 16:38:45.802509663,449,61.30080304051983,16568,3516,12635,119,4651,48,3575,2202,43314
2026-01-26 16:38:45.814253546,450,61.30080304051983,16451,3674,10264,113,5097,49,4084,13479,53211
2026-01-26 16:38:45.826364127,450,64.45790898543251,16451,3674,10264,113,5097,49,4084,9064,48796
2026-01-26 16:38:45.836152504,451,54.755516618299296,15432,1572,110,111,3732,40,3347,1779,26123
2026-01-26 16:38:45.846815143,451,78.65345288658172,15432,1572,110,111,15738,50,3907,380,37300
2026-01-26 16:38:45.858584467,451,78.65345288658172,15432,1572,110,111,15738,50,3907,11435,48355
2026-01-26 16:38:45.870073016,452,53.0307047780665,16934,3717,12275,113,3643,57,3586,3800,44125
2026-01-26 16:38:45.880703942,453,53.0307047780665,16103,718,83,89,3612,138,3586,14913,39242
2026-01-26 16:38:45.892076328,453,55.70099704784715,16103,718,83,89,16317,59,3868,8178,45415
2026-01-26 16:38:45.902998334,453,77.02380035430949,16103,718,83,89,16317,59,3644,6052,43065
2026-01-26 16:38:45.913529258,453,77.02380035430949,16103,718,83,89,16317,59,3644,17185,54198
2026-01-26 16:38:45.925528156,454,42.18875247858921,13889,3545,818,133,3567,42,3534,4629,30157
2026-01-26 16:38:45.936899037,454,91.16601331023794,13889,3545,818,133,14431,38,3610,4849,41313
2026-01-26 16:38:45.948534117,455,91.16601331023794,16765,3724,12175,86,6701,92,3610,16511,59664
2026-01-26 16:38:45.957993654,455,48.48719937936385,16765,3724,12175,86,6701,92,3638,6536,49717
2026-01-26 16:38:45.970379890,455,70.20992768377448,16765,3724,12175,86,20666,40,4056,3599,61111
2026-01-26 16:38:45.981449996,456,70.20992768377448,16145,328,93,112,3501,51,3526,14595,38351
2026-01-26 16:38:45.991541581,456,61.919504643962846,16145,328,93,112,3501,51,3526,9532,33288
2026-01-26 16:38:46.003106547,456,56.94436535504812,16145,328,93,112,20328,41,4309,3166,44522
2026-01-26 16:38:46.014182797,457,80.90614886731392,16827,3379,10130,91,3687,73,3415,1859,39461
2026-01-26 16:38:46.025309576,457,80.90614886731392,16827,3379,10130,91,3687,73,3415,13053,50655
2026-01-26 16:38:46.036690826,458,47.12091226086137,17126,3546,14045,96,3508,50,3655,2998,45024
2026-01-26 16:38:46.048418453,459,47.12091226086137,17924,4020,10988,115,3801,50,3606,14290,54794
2026-01-26 16:38:46.058313905,459,63.359310650700124,17924,4020,10988,115,3801,50,3606,9464,49968
2026-01-26 16:38:46.070828431,460,58.03493703209332,15983,3497,12282,119,4129,37,3953,3601,43601
2026-01-26 16:38:46.081432125,461,58.03493703209332,16089,63,90,23,4534,50,3953,14731,39533
2026-01-26 16:38:46.092860064,461,58.06863712908658,16089,63,90,23,4534,50,3992,8485,33326
2026-01-26 16:38:46.104187457,461,64.7542575924367,16089,63,90,23,20314,47,3558,4761,44945
2026-01-26 16:38:46.114346340,462,64.7542575924367,14503,2283,93,89,4793,54,3558,15393,40766
2026-01-26 16:38:46.125093493,462,52.41914347119568,14503,2283,93,89,16865,44,3944,7222,45043
2026-01-26 16:38:46.136810080,462,85.8000858000858,14503,2283,93,89,16865,44,3630,6696,44203
2026-01-26 16:38:46.147787639,463,54.19173034194982,16824,3845,12252,101,4854,51,3561,17786,59274
2026-01-26 16:38:46.158766703,463,54.19173034194982,16824,3845,12252,101,4854,51,3561,10641,52129
2026-01-26 16:38:46.171245228,464,51.3083632632119,17784,3529,14161,136,5002,61,3489,2357,46519
2026-01-26 16:38:46.181515282,465,51.3083632632119,18298,4029,12138,139,5676,59,3489,13381,57209
2026-01-26 16:38:46.192729167,465,56.09154139555755,18298,4029,12138,139,5676,59,3797,6676,50812
2026-01-26 16:38:46.209301525,466,56.047528304001794,15044,2418,129,110,4598,48,4063,435,26845
2026-01-26 16:38:46.214719231,466,81.8464560484531,15044,2418,129,110,17019,61,3687,11222,49690
2026-01-26 16:38:46.227169308,466,81.8464560484531,15044,2418,129,110,17019,61,3687,10265,48733
2026-01-26 16:38:46.236771377,467,53.40739158299509,17418,3603,12226,98,5133,38,3700,2527,44743
2026-01-26 16:38:46.248131602,468,53.40739158299509,15281,2137,94,92,4698,80,3700,13696,39778
2026-01-26 16:38:46.258858307,468,58.28864537188156,15281,2137,94,92,4698,80,3559,7776,33717
2026-01-26 16:38:46.272364251,468,54.15357955160836,15281,2137,94,92,21761,188,4599,547,44699
2026-01-26 16:38:46.282673282,469,54.15357955160836,17257,14,29,3474,17254,42,3453,11413,52936
2026-01-26 16:38:46.301555586,469,76.6166104811523,17257,14,29,3474,17254,42,3453,9553,51076
2026-01-26 16:38:46.304045378,470,54.23581733376722,15926,1522,121,123,4691,42,3344,2199,27968
2026-01-26 16:38:46.315099675,471,54.23581733376722,17609,348,114,156,4564,87,3344,13508,39730
2026-01-26 16:38:46.327178031,471,60.43756799226399,17609,348,114,156,4564,87,3502,8353,34733
2026-01-26 16:38:46.338367628,471,60.44487427466151,17609,348,114,156,21170,41,3478,3028,45944
2026-01-26 16:38:46.348874743,471,60.44487427466151,17609,348,114,156,36329,98,3478,13748,71880
2026-01-26 16:38:46.360094197,471,63.0715862503942,17609,348,114,156,36329,98,4076,9000,67730
2026-01-26 16:38:46.371024043,472,65.14233600416911,16082,1201,77,94,3587,45,3447,4721,29254
2026-01-26 16:38:46.382406413,472,72.92882147024504,16082,1201,77,94,17523,57,3284,2184,40502
2026-01-26 16:38:46.392522415,472,72.92882147024504,16082,1201,77,94,17523,57,3284,13286,51604
2026-01-26 16:38:46.404136278,473,50.2992807202857,16379,800,99,129,3176,55,3372,4594,28604
2026-01-26 16:38:46.414866408,473,75.76905591756326,16379,800,99,129,16290,59,3538,2529,39823
2026-01-26 16:38:46.426973788,473,75.76905591756326,16379,800,99,129,16290,59,3538,13708,51002
2026-01-26 16:38:46.437540009,474,50.09769049646811,17559,3583,12344,86,3613,51,3564,4958,45758
2026-01-26 16:38:46.449446392,475,50.09769049646811,15098,1673,84,95,3468,50,3502,16032,40002
2026-01-26 16:38:46.460842266,475,56.589893045102144,15098,1673,84,95,17318,73,3502,9576,47419
2026-01-26 16:38:46.471353606,475,76.14986293024673,15098,1673,84,95,17318,73,3512,7644,45497
2026-01-26 16:38:46.482879820,476,55.06607929515418,16982,3314,13015,85,3389,38,3836,469,41128
2026-01-26 16:38:46.493598844,476,55.06607929515418,16982,3314,13015,85,3389,38,3836,11703,52362
2026-01-26 16:38:46.504911101,477,50.882816872742076,14684,3107,106,105,3531,50,3578,3188,28349
2026-01-26 16:38:46.514961468,477,79.22674694977025,14684,3107,106,105,16394,45,3340,1677,39458
2026-01-26 16:38:46.527109618,477,79.22674694977025,14684,3107,106,105,16394,45,3340,12821,50602
2026-01-26 16:38:46.538227309,478,51.32679772109018,16585,131,93,130,3598,64,3358,4695,28654
2026-01-26 16:38:46.550050842,479,51.32679772109018,14415,3303,125,106,4818,54,3358,15814,41993
2026-01-26 16:38:46.561562143,479,52.60389268805891,14415,3303,125,106,13077,44,3273,7858,42201
2026-01-26 16:38:46.572045866,479,93.99379640943698,14415,3303,125,106,13077,44,3273,8431,42774
2026-01-26 16:38:46.583671826,480,49.970017989206475,17807,3706,12071,94,5016,42,3524,19481,61741
2026-01-26 16:38:46.593772179,480,49.970017989206475,17807,3706,12071,94,5016,42,3524,10572,52832
2026-01-26 16:38:46.604884302,481,54.38920918089851,15907,934,93,100,5131,48,4293,3277,29783
2026-01-26 16:38:46.615163188,481,78.82084023015685,15907,934,93,100,18673,40,3518,1608,40873
2026-01-26 16:38:46.627555375,481,78.82084023015685,15907,934,93,100,18673,40,3518,12845,52110
2026-01-26 16:38:46.638083836,482,51.090788330863944,15670,365,86,96,4978,38,4156,4487,29876
